district,year,plan,winner,winner_plan,dem_share
26,2002,TX4,D,D,0.524
27,2002,TX4,D,D,0.626
28,2002,TX4,R,R,0.305
29,2002,TX4,D,D,0.548
30,2002,TX4,R,R,0.306
31,2002,TX4,R,R,0.239
1,2004,TX4,R,R,
2,2004,TX4,R,R,
3,2004,TX4,R,R,
4,2004,TX4,R,R,0.279
5,2004,TX4,R,R,
6,2004,TX4,D,D,0.717
7,2004,TX4,R,R,
8,2004,TX4,R,R,
9,2004,TX4,R,R,0.365
10,2004,TX4,R,X,0.407
11,2004,TX4,R,R,0.338
12,2004,TX4,R,R,
13,2004,TX4,D,D,
14,2004,TX4,D,D,
15,2004,TX4,D,D,
16,2004,TX4,R,R,0.331
17,2004,TX4,R,R,
18,2004,TX4,D,X,
19,2004,TX4,D,D,
20,2004,TX4,D,D,0.598
21,2004,TX4,D,D,0.686
22,2004,TX4,R,R,
23,2004,TX4,D,D,0.806
24,2004,TX4,R,R,0.247
25,2004,TX4,R,R,
26,2004,TX4,D,D,0.588
27,2004,TX4,D,D,0.695
28,2004,TX4,R,R,0.229
29,2004,TX4,D,D,
30,2004,TX4,R,R,0.310
31,2004,TX4,R,R,0.215
1,2006,TX4,R,R,0.344
2,2006,TX4,R,R,0.403
3,2006,TX4,R,R,0.336
4,2006,TX4,R,R,
5,2006,TX4,R,R,0.360
6,2006,TX4,D,D,
7,2006,TX4,R,R,0.308
8,2006,TX4,R,R,0.368
9,2006,TX4,R,R,
10,2006,TX4,R,X,
11,2006,TX4,R,R,
12,2006,TX4,R,R,0.336
13,2006,TX4,D,D,0.794
14,2006,TX4,D,D,0.625
15,2006,TX4,D,D,0.630
16,2006,TX4,R,R,
17,2006,TX4,R,R,0.439
18,2006,TX4,R,X,0.430
19,2006,TX4,D,D,0.592
20,2006,TX4,D,D,
21,2006,TX4,D,D,
22,2006,TX4,R,R,0.320
23,2006,TX4,D,D,
24,2006,TX4,R,R,
25,2006,TX4,R,R,0.390
26,2006,TX4,D,D,
27,2006,TX4,D,D,
28,2006,TX4,R,R,
29,2006,TX4,D,D,0.588
30,2006,TX4,R,R,
31,2006,TX4,R,R,
1,2008,TX4,R,R,
2,2008,TX4,R,R,
3,2008,TX4,R,R,
4,2008,TX4,R,R,0.321
5,2008,TX4,R,R,
6,2008,TX4,D,D,0.724
7,2008,TX4,R,R,
8,2008,TX4,R,R,
9,2008,TX4,R,R,0.445
10,2008,TX4,D,X,0.512
11,2008,TX4,R,R,0.422
12,2008,TX4,R,R,
13,2008,TX4,D,D,
14,2008,TX4,D,D,
15,2008,TX4,D,D,
16,2008,TX4,R,R,0.422
17,2008,TX4,R,R,
18,2008,TX4,R,X,
19,2008,TX4,D,D,
20,2008,TX4,D,D,0.610
21,2008,TX4,D,D,0.701
22,2008,TX4,R,R,
23,2008,TX4,D,D,0.809
24,2008,TX4,R,R,0.288
25,2008,TX4,R,R,
26,2008,TX4,D,D,0.634
27,2008,TX4,D,D,0.693
28,2008,TX4,R,R,0.274
29,2008,TX4,D,D,
30,2008,TX4,R,R,0.309
31,2008,TX4,R,R,0.242
1,2010,TX4,R,R,0.271
2,2010,TX4,R,R,0.336
3,2010,TX4,R,R,0.259
4,2010,TX4,R,R,
5,2010,TX4,R,R,0.287
6,2010,TX4,D,D,
7,2010,TX4,R,R,0.267
8,2010,TX4,R,R,0.316
9,2010,TX4,R,R,
10,2010,TX4,D,X,
11,2010,TX4,R,R,
12,2010,TX4,R,R,0.286
13,2010,TX4,D,D,0.782
14,2010,TX4,D,D,0.630
15,2010,TX4,D,D,0.593
16,2010,TX4,R,R,
17,2010,TX4,R,R,0.422
18,2010,TX4,R,X,0.296
19,2010,TX4,D,D,0.536
20,2010,TX4,D,D,
21,2010,TX4,D,D,
22,2010,TX4,R,R,0.290
23,2010,TX4,D,D,
24,2010,TX4,R,R,
25,2010,TX4,R,R,0.341
26,2010,TX4,D,D,
27,2010,TX4,D,D,
28,2010,TX4,R,R,
29,2010,TX4,D,D,0.602
30,2010,TX4,R,R,
31,2010,TX4,R,R,
1,2012,TX5,R,R,0.286
2,2012,TX5,R,R,0.346
3,2012,TX5,R,R,0.260
4,2012,TX5,R,R,0.315
5,2012,TX5,R,R,0.425
6,2012,TX5,D,D,0.709
7,2012,TX5,R,R,0.316
8,2012,TX5,R,R,0.357
9,2012,TX5,R,R,0.396
10,2012,TX5,D,X,0.511
11,2012,TX5,R,R,0.340
12,2012,TX5,R,R,0.349
13,2012,TX5,D,D,0.750
14,2012,TX5,D,D,0.660
15,2012,TX5,D,D,0.623
16,2012,TX5,R,X,0.424
17,2012,TX5,R,R,0.401
18,2012,TX5,R,R,0.334
19,2012,TX5,D,D,0.594
20,2012,TX5,D,D,0.615
21,2012,TX5,D,D,0.699
22,2012,TX5,R,R,0.305
23,2012,TX5,D,D,0.819
24,2012,TX5,R,R,0.303
25,2012,TX5,R,R,0.344
26,2012,TX5,D,D,0.635
27,2012,TX5,D,D,0.659
28,2012,TX5,R,R,0.283
29,2012,TX5,D,D,0.686
30,2012,TX5,R,R,0.274
31,2012,TX5,R,R,0.265
1,2014,TX5,R,R,
2,2014,TX5,R,R,0.331
3,2014,TX5,R,R,0.160
4,2014,TX5,R,R,
5,2014,TX5,R,R,0.325
6,2014,TX5,D,D,
7,2014,TX5,R,R,0.268
8,2014,TX5,R,R,0.381
9,2014,TX5,R,R,0.349
10,2014,TX5,R,X,0.458
11,2014,TX5,R,R,
12,2014,TX5,R,R,
13,2014,TX5,D,D,
14,2014,TX5,D,D,0.695
15,2014,TX5,D,D,0.606
16,2014,TX5,R,X,0.437
17,2014,TX5,R,R,0.349
18,2014,TX5,R,R,
19,2014,TX5,D,D,
20,2014,TX5,D,D,
21,2014,TX5,D,D,
22,2014,TX5,R,R,
23,2014,TX5,D,D,0.808
24,2014,TX5,R,R,
25,2014,TX5,R,R,0.328
26,2014,TX5,D,D,
27,2014,TX5,D,D,
28,2014,TX5,R,R,
29,2014,TX5,D,D,
30,2014,TX5,R,R,0.187
31,2014,TX5,R,R,0.176
1,2016,TX5,R,R,0.260
2,2016,TX5,R,R,
3,2016,TX5,R,R,
4,2016,TX5,R,R,0.303
5,2016,TX5,R,R,
6,2016,TX5,D,D,0.730
7,2016,TX5,R,R,
8,2016,TX5,R,R,
9,2016,TX5,R,R,
10,2016,TX5,R,X,
11,2016,TX5,R,R,0.373
12,2016,TX5,R,R,0.367
13,2016,TX5,D,D,0.831
14,2016,TX5,D,D,
15,2016,TX5,D,D,
16,2016,TX5,R,X,
17,2016,TX5,R,R,
18,2016,TX5,R,R,0.333
19,2016,TX5,D,D,0.580
20,2016,TX5,D,D,0.617
21,2016,TX5,D,D,0.624
22,2016,TX5,R,R,0.296
23,2016,TX5,D,D,
24,2016,TX5,R,R,0.276
25,2016,TX5,R,R,
26,2016,TX5,D,D,0.671
27,2016,TX5,D,D,0.694
28,2016,TX5,R,R,0.257
29,2016,TX5,D,D,0.702
30,2016,TX5,R,R,
31,2016,TX5,R,R,
1,2018,TX5,R,R,
2,2018,TX5,R,R,0.407
3,2018,TX5,R,R,0.208
4,2018,TX5,R,R,
5,2018,TX5,R,R,0.428
6,2018,TX5,D,D,
7,2018,TX5,R,R,0.411
8,2018,TX5,R,R,0.488
9,2018,TX5,R,R,0.460
10,2018,TX5,D,X,0.517
11,2018,TX5,R,R,
12,2018,TX5,R,R,
13,2018,TX5,D,D,
14,2018,TX5,D,D,0.740
15,2018,TX5,D,D,0.670
16,2018,TX5,D,X,0.541
17,2018,TX5,R,R,0.476
18,2018,TX5,R,R,
19,2018,TX5,D,D,
20,2018,TX5,D,D,
21,2018,TX5,D,D,
22,2018,TX5,R,R,
23,2018,TX5,D,D,0.840
24,2018,TX5,R,R,
25,2018,TX5,R,R,0.423
26,2018,TX5,D,D,
27,2018,TX5,D,D,
28,2018,TX5,R,R,
29,2018,TX5,D,D,
30,2018,TX5,R,R,0.261
31,2018,TX5,R,R,0.235
1,2020,TX5,R,R,0.247
2,2020,TX5,R,R,
3,2020,TX5,R,R,
4,2020,TX5,R,R,0.310
5,2020,TX5,R,R,
6,2020,TX5,D,D,0.719
7,2020,TX5,R,R,
8,2020,TX5,R,R,
9,2020,TX5,R,R,
10,2020,TX5,D,X,
11,2020,TX5,R,R,0.391
12,2020,TX5,R,R,0.377
13,2020,TX5,D,D,0.805
14,2020,TX5,D,D,
15,2020,TX5,D,D,
16,2020,TX5,D,X,
17,2020,TX5,R,R,
18,2020,TX5,R,R,0.342
19,2020,TX5,D,D,0.517
20,2020,TX5,D,D,0.585
21,2020,TX5,D,D,0.601
22,2020,TX5,R,R,0.315
23,2020,TX5,D,D,
24,2020,TX5,R,R,0.305
25,2020,TX5,R,R,
26,2020,TX5,D,D,0.663
27,2020,TX5,D,D,0.648
28,2020,TX5,R,R,0.255
29,2020,TX5,D,D,0.673
30,2020,TX5,R,R,
31,2020,TX5,R,R,
1,1972,UT1,R,X,0.493
2,1972,UT1,D,D,0.590
3,1972,UT1,R,R,0.360
4,1972,UT1,D,X,0.548
5,1972,UT1,D,D,0.592
6,1972,UT1,D,D,0.646
7,1972,UT1,R,R,0.344
8,1972,UT1,R,R,0.453
9,1972,UT1,R,R,0.301
10,1972,UT1,D,X,0.556
11,1972,UT1,D,X,0.600
12,1972,UT1,D,X,0.588
13,1972,UT1,D,D,0.557
14,1972,UT1,D,X,0.555
15,1972,UT1,R,R,0.400
16,1972,UT1,R,R,0.276
17,1972,UT1,D,D,0.527
18,1972,UT1,R,R,0.440
19,1972,UT1,D,X,0.506
20,1972,UT1,D,X,0.605
21,1972,UT1,R,X,0.444
22,1972,UT1,R,R,0.425
23,1972,UT1,R,R,0.383
24,1972,UT1,R,R,0.310
25,1972,UT1,R,R,0.350
26,1972,UT1,R,R,0.347
27,1972,UT1,D,D,0.625
28,1972,UT1,R,X,0.391
29,1972,UT1,R,R,0.439
1,1974,UT1,R,X,
2,1974,UT1,D,D,
3,1974,UT1,R,R,0.365
4,1974,UT1,D,X,0.639
5,1974,UT1,D,D,
6,1974,UT1,D,D,
7,1974,UT1,R,R,
8,1974,UT1,R,R,
9,1974,UT1,R,R,0.336
10,1974,UT1,D,X,0.619
11,1974,UT1,D,X,0.669
12,1974,UT1,D,X,0.597
13,1974,UT1,D,D,0.637
14,1974,UT1,D,X,0.576
15,1974,UT1,R,R,0.412
16,1974,UT1,R,R,
17,1974,UT1,D,D,
18,1974,UT1,R,R,0.499
19,1974,UT1,D,X,
20,1974,UT1,D,X,
21,1974,UT1,D,X,0.540
22,1974,UT1,R,R,0.456
23,1974,UT1,R,R,
24,1974,UT1,R,R,0.301
25,1974,UT1,R,R,
26,1974,UT1,R,R,0.335
27,1974,UT1,D,D,
28,1974,UT1,R,X,
29,1974,UT1,R,R,
1,1976,UT1,D,X,0.504
2,1976,UT1,D,D,0.656
3,1976,UT1,R,R,
4,1976,UT1,D,X,
5,1976,UT1,D,D,0.614
6,1976,UT1,D,D,0.628
7,1976,UT1,R,R,0.348
8,1976,UT1,R,R,0.360
9,1976,UT1,R,R,
10,1976,UT1,D,X,
11,1976,UT1,D,X,
12,1976,UT1,D,X,
13,1976,UT1,D,D,
14,1976,UT1,D,X,
15,1976,UT1,R,R,
16,1976,UT1,R,R,0.302
17,1976,UT1,D,D,0.586
18,1976,UT1,R,R,
19,1976,UT1,D,X,0.639
20,1976,UT1,D,X,0.644
21,1976,UT1,D,X,
22,1976,UT1,R,R,
23,1976,UT1,R,R,0.371
24,1976,UT1,R,R,
25,1976,UT1,R,R,0.243
26,1976,UT1,R,R,
27,1976,UT1,D,D,0.683
28,1976,UT1,D,X,0.555
29,1976,UT1,R,R,0.421
1,1978,UT1,D,X,
2,1978,UT1,D,D,
3,1978,UT1,R,R,0.324
4,1978,UT1,R,X,0.499
5,1978,UT1,D,D,
6,1978,UT1,D,D,
7,1978,UT1,R,R,
8,1978,UT1,R,R,
9,1978,UT1,R,R,0.252
10,1978,UT1,R,X,0.385
11,1978,UT1,R,X,0.451
12,1978,UT1,R,X,0.477
13,1978,UT1,D,D,0.626
14,1978,UT1,R,X,0.397
15,1978,UT1,R,R,0.407
16,1978,UT1,R,R,
17,1978,UT1,D,D,
18,1978,UT1,R,R,0.419
19,1978,UT1,D,X,
20,1978,UT1,D,X,
21,1978,UT1,R,X,0.370
22,1978,UT1,R,R,0.299
23,1978,UT1,R,R,
24,1978,UT1,R,R,0.273
25,1978,UT1,R,R,
26,1978,UT1,R,R,0.297
27,1978,UT1,D,D,
28,1978,UT1,D,X,
29,1978,UT1,R,R,
1,1980,UT1,D,X,0.579
2,1980,UT1,D,D,0.520
3,1980,UT1,R,R,
4,1980,UT1,R,X,
5,1980,UT1,D,D,0.555
6,1980,UT1,D,D,0.509
7,1980,UT1,R,R,0.390
8,1980,UT1,R,R,0.250
9,1980,UT1,R,R,
10,1980,UT1,R,X,
11,1980,UT1,R,X,
12,1980,UT1,R,X,
13,1980,UT1,D,D,
14,1980,UT1,R,X,
15,1980,UT1,R,R,
16,1980,UT1,R,R,0.291
17,1980,UT1,D,D,0.505
18,1980,UT1,R,R,
19,1980,UT1,R,X,0.484
20,1980,UT1,R,X,0.446
21,1980,UT1,R,X,
22,1980,UT1,R,R,
23,1980,UT1,R,R,0.321
24,1980,UT1,R,R,
25,1980,UT1,R,R,0.269
26,1980,UT1,R,R,
27,1980,UT1,D,D,0.581
28,1980,UT1,R,X,0.314
29,1980,UT1,R,R,0.311
1,1982,UT2,,D,
2,1982,UT2,,D,
3,1982,UT2,R,R,0.418
4,1982,UT2,R,X,0.409
5,1982,UT2,,X,
6,1982,UT2,,R,
7,1982,UT2,R,R,0.367
8,1982,UT2,,R,
9,1982,UT2,R,R,0.355
10,1982,UT2,R,R,0.349
11,1982,UT2,R,X,0.476
12,1982,UT2,R,X,0.417
13,1982,UT2,D,D,0.573
14,1982,UT2,R,R,0.353
15,1982,UT2,R,R,0.361
16,1982,UT2,,R,
17,1982,UT2,,D,
18,1982,UT2,R,X,0.386
19,1982,UT2,,X,
20,1982,UT2,,R,
21,1982,UT2,R,R,0.410
22,1982,UT2,R,R,0.260
23,1982,UT2,,R,
24,1982,UT2,R,R,0.247
25,1982,UT2,,R,
26,1982,UT2,R,R,0.296
27,1982,UT2,,D,
28,1982,UT2,,R,
29,1982,UT2,,R,
1,1984,UT2,,D,
2,1984,UT2,D,D,0.584
3,1984,UT2,R,R,
4,1984,UT2,R,X,
5,1984,UT2,R,X,0.262
6,1984,UT2,R,R,0.350
7,1984,UT2,R,R,
8,1984,UT2,R,R,0.326
9,1984,UT2,R,R,
10,1984,UT2,R,R,
11,1984,UT2,R,X,
12,1984,UT2,R,X,
13,1984,UT2,D,D,
14,1984,UT2,R,R,0.243
15,1984,UT2,R,R,
16,1984,UT2,R,R,0.163
17,1984,UT2,D,D,0.594
18,1984,UT2,R,X,
19,1984,UT2,D,X,0.520
20,1984,UT2,R,R,0.406
21,1984,UT2,R,R,
22,1984,UT2,R,R,
23,1984,UT2,R,R,0.247
24,1984,UT2,R,R,
25,1984,UT2,R,R,0.332
26,1984,UT2,R,R,
27,1984,UT2,D,D,0.562
28,1984,UT2,R,R,0.251
29,1984,UT2,R,R,0.218
1,1986,UT2,D,D,0.649
2,1986,UT2,D,D,
3,1986,UT2,R,R,0.435
4,1986,UT2,R,X,0.415
5,1986,UT2,R,X,
6,1986,UT2,R,R,
7,1986,UT2,R,R,0.420
8,1986,UT2,R,R,
9,1986,UT2,R,R,0.461
10,1986,UT2,R,R,0.424
11,1986,UT2,D,X,0.590
12,1986,UT2,R,X,0.449
13,1986,UT2,D,D,0.584
14,1986,UT2,R,R,
15,1986,UT2,R,R,0.427
16,1986,UT2,R,R,
17,1986,UT2,D,D,
18,1986,UT2,D,X,0.561
19,1986,UT2,D,X,
20,1986,UT2,R,R,
21,1986,UT2,R,R,0.457
22,1986,UT2,R,R,0.367
23,1986,UT2,R,R,
24,1986,UT2,R,R,0.274
25,1986,UT2,R,R,
26,1986,UT2,R,R,0.319
27,1986,UT2,D,D,
28,1986,UT2,R,R,
29,1986,UT2,R,R,
1,1988,UT2,D,D,
2,1988,UT2,D,D,0.665
3,1988,UT2,R,R,
4,1988,UT2,R,X,
5,1988,UT2,D,X,0.652
6,1988,UT2,R,R,0.447
7,1988,UT2,R,R,
8,1988,UT2,R,R,0.431
9,1988,UT2,R,R,
10,1988,UT2,R,R,
11,1988,UT2,D,X,
12,1988,UT2,R,X,
13,1988,UT2,D,D,
14,1988,UT2,R,R,0.394
15,1988,UT2,R,R,
16,1988,UT2,R,R,0.322
17,1988,UT2,D,D,0.549
18,1988,UT2,D,X,
19,1988,UT2,R,X,0.402
20,1988,UT2,R,R,0.458
21,1988,UT2,R,R,
22,1988,UT2,R,R,
23,1988,UT2,R,R,0.372
24,1988,UT2,R,R,
25,1988,UT2,R,R,0.384
26,1988,UT2,R,R,
27,1988,UT2,D,D,0.556
28,1988,UT2,R,R,0.278
29,1988,UT2,R,R,0.359
1,1990,UT2,D,D,0.692
2,1990,UT2,D,D,
3,1990,UT2,,R,
4,1990,UT2,D,X,0.560
5,1990,UT2,D,X,
6,1990,UT2,R,R,
7,1990,UT2,R,R,0.437
8,1990,UT2,R,R,
9,1990,UT2,R,R,0.487
10,1990,UT2,R,R,0.411
11,1990,UT2,D,X,0.633
12,1990,UT2,D,X,0.531
13,1990,UT2,D,D,0.568
14,1990,UT2,R,R,
15,1990,UT2,R,R,0.371
16,1990,UT2,R,R,
17,1990,UT2,D,D,
18,1990,UT2,D,X,0.630
19,1990,UT2,R,X,
20,1990,UT2,R,R,
21,1990,UT2,R,R,0.394
22,1990,UT2,R,R,0.377
23,1990,UT2,R,R,
24,1990,UT2,R,R,0.327
25,1990,UT2,R,R,
26,1990,UT2,R,R,0.379
27,1990,UT2,D,D,
28,1990,UT2,R,R,
29,1990,UT2,R,R,
1,1992,UT3,,D,
2,1992,UT3,,D,
3,1992,UT3,D,D,0.539
4,1992,UT3,,R,
5,1992,UT3,R,R,0.425
6,1992,UT3,R,R,0.469
7,1992,UT3,,X,
8,1992,UT3,D,X,0.512
9,1992,UT3,,R,
10,1992,UT3,,R,
11,1992,UT3,,D,
12,1992,UT3,,D,
13,1992,UT3,,D,
14,1992,UT3,R,R,0.222
15,1992,UT3,,R,
16,1992,UT3,R,R,0.215
17,1992,UT3,D,X,0.488
18,1992,UT3,,X,
19,1992,UT3,R,R,0.484
20,1992,UT3,D,X,0.509
21,1992,UT3,,R,
22,1992,UT3,,R,
23,1992,UT3,R,R,0.325
24,1992,UT3,,R,
25,1992,UT3,R,R,0.288
26,1992,UT3,,R,
27,1992,UT3,D,D,0.525
28,1992,UT3,R,R,0.301
29,1992,UT3,R,R,0.326
1,1994,UT3,D,D,0.620
2,1994,UT3,,D,
3,1994,UT3,D,D,0.504
4,1994,UT3,R,R,0.281
5,1994,UT3,R,R,
6,1994,UT3,R,R,
7,1994,UT3,R,X,0.419
8,1994,UT3,D,X,
9,1994,UT3,R,R,0.414
10,1994,UT3,R,R,0.330
11,1994,UT3,D,D,0.515
12,1994,UT3,D,D,0.504
13,1994,UT3,D,D,0.587
14,1994,UT3,R,R,
15,1994,UT3,R,R,0.283
16,1994,UT3,R,R,
17,1994,UT3,D,X,
18,1994,UT3,R,X,0.494
19,1994,UT3,R,R,
20,1994,UT3,D,X,
21,1994,UT3,R,R,0.305
22,1994,UT3,R,R,0.205
23,1994,UT3,R,R,
24,1994,UT3,R,R,0.238
25,1994,UT3,R,R,
26,1994,UT3,R,R,0.395
27,1994,UT3,D,D,
28,1994,UT3,R,R,
29,1994,UT3,R,R,
1,1996,UT3,D,D,
2,1996,UT3,D,D,0.647
3,1996,UT3,D,D,
4,1996,UT3,R,R,
5,1996,UT3,R,R,0.395
6,1996,UT3,R,R,0.443
7,1996,UT3,R,X,
8,1996,UT3,D,X,0.544
9,1996,UT3,R,R,
10,1996,UT3,R,R,
11,1996,UT3,D,D,
12,1996,UT3,D,D,
13,1996,UT3,D,D,
14,1996,UT3,R,R,0.233
15,1996,UT3,R,R,
16,1996,UT3,R,R,0.322
17,1996,UT3,R,X,0.497
18,1996,UT3,R,X,
19,1996,UT3,R,R,0.492
20,1996,UT3,D,X,0.533
21,1996,UT3,R,R,
22,1996,UT3,R,R,
23,1996,UT3,R,R,0.280
24,1996,UT3,R,R,
25,1996,UT3,R,R,0.296
26,1996,UT3,R,R,
27,1996,UT3,D,D,0.550
28,1996,UT3,R,R,0.285
29,1996,UT3,R,R,0.348
1,1998,UT3,D,D,0.640
2,1998,UT3,D,D,
3,1998,UT3,D,D,0.542
4,1998,UT3,R,R,0.358
5,1998,UT3,R,R,
6,1998,UT3,R,R,
7,1998,UT3,D,X,0.518
8,1998,UT3,D,X,
9,1998,UT3,R,R,0.472
10,1998,UT3,R,R,0.414
11,1998,UT3,D,D,0.578
12,1998,UT3,D,D,0.559
13,1998,UT3,D,D,0.502
14,1998,UT3,R,R,
15,1998,UT3,R,R,0.259
16,1998,UT3,R,R,
17,1998,UT3,R,X,
18,1998,UT3,D,X,0.532
19,1998,UT3,R,R,
20,1998,UT3,D,X,
21,1998,UT3,R,R,0.328
22,1998,UT3,R,R,0.317
23,1998,UT3,R,R,
24,1998,UT3,R,R,0.285
25,1998,UT3,R,R,
26,1998,UT3,R,R,0.288
27,1998,UT3,D,D,
28,1998,UT3,R,R,
29,1998,UT3,R,R,
1,2000,UT3,D,D,
2,2000,UT3,D,D,0.667
3,2000,UT3,D,D,
4,2000,UT3,R,R,
5,2000,UT3,R,R,0.328
6,2000,UT3,R,R,0.411
7,2000,UT3,D,X,
8,2000,UT3,R,X,0.467
9,2000,UT3,R,R,
10,2000,UT3,R,R,
11,2000,UT3,D,D,
12,2000,UT3,D,D,
13,2000,UT3,D,D,
14,2000,UT3,R,R,0.186
15,2000,UT3,R,R,
16,2000,UT3,R,R,0.342
17,2000,UT3,R,X,0.374
18,2000,UT3,D,X,
19,2000,UT3,R,R,0.500
20,2000,UT3,R,X,0.492
21,2000,UT3,R,R,
22,2000,UT3,R,R,
23,2000,UT3,R,R,0.310
24,2000,UT3,R,R,
25,2000,UT3,R,R,0.256
26,2000,UT3,R,R,
27,2000,UT3,D,D,0.469
28,2000,UT3,R,R,0.236
29,2000,UT3,R,R,0.264
3,2002,UT4,D,D,0.518
4,2002,UT4,D,D,0.562
5,2002,UT4,D,D,0.637
6,2002,UT4,,R,
7,2002,UT4,D,D,0.666
8,2002,UT4,,X,
9,2002,UT4,R,R,0.383
10,2002,UT4,,R,
11,2002,UT4,R,R,0.273
12,2002,UT4,D,X,0.502
13,2002,UT4,,R,
14,2002,UT4,,R,
15,2002,UT4,R,R,0.271
16,2002,UT4,,R,
17,2002,UT4,R,R,0.316
18,2002,UT4,R,R,0.490
19,2002,UT4,,R,
20,2002,UT4,,R,
21,2002,UT4,R,R,0.249
22,2002,UT4,R,R,0.329
23,2002,UT4,,R,
24,2002,UT4,,R,
25,2002,UT4,,R,
26,2002,UT4,R,R,0.268
27,2002,UT4,,X,
28,2002,UT4,R,R,0.336
29,2002,UT4,,R,
3,2004,UT4,D,D,
4,2004,UT4,D,D,
5,2004,UT4,D,D,
6,2004,UT4,R,R,0.412
7,2004,UT4,D,D,
8,2004,UT4,R,X,0.437
9,2004,UT4,R,R,
10,2004,UT4,R,R,0.351
11,2004,UT4,R,R,
12,2004,UT4,D,X,
13,2004,UT4,R,R,0.201
14,2004,UT4,R,R,0.198
15,2004,UT4,R,R,
16,2004,UT4,R,R,0.211
17,2004,UT4,R,R,
18,2004,UT4,R,R,
19,2004,UT4,R,R,0.377
20,2004,UT4,R,R,0.424
21,2004,UT4,R,R,
22,2004,UT4,R,R,
23,2004,UT4,R,R,0.263
24,2004,UT4,R,R,0.279
25,2004,UT4,R,R,0.228
26,2004,UT4,R,R,
27,2004,UT4,D,X,0.543
28,2004,UT4,R,R,
29,2004,UT4,R,R,0.341
3,2006,UT4,D,D,0.561
4,2006,UT4,D,D,0.560
5,2006,UT4,D,D,0.670
6,2006,UT4,R,R,
7,2006,UT4,D,D,0.651
8,2006,UT4,R,X,
9,2006,UT4,R,R,0.477
10,2006,UT4,R,R,
11,2006,UT4,R,R,0.345
12,2006,UT4,D,X,0.513
13,2006,UT4,R,R,
14,2006,UT4,R,R,
15,2006,UT4,R,R,0.268
16,2006,UT4,R,R,
17,2006,UT4,R,R,0.325
18,2006,UT4,R,R,0.482
19,2006,UT4,R,R,
20,2006,UT4,R,R,
21,2006,UT4,R,R,0.281
22,2006,UT4,R,R,0.242
23,2006,UT4,R,R,
24,2006,UT4,R,R,
25,2006,UT4,R,R,
26,2006,UT4,R,R,0.372
27,2006,UT4,D,X,
28,2006,UT4,R,R,0.309
29,2006,UT4,R,R,
3,2008,UT4,D,D,
4,2008,UT4,D,D,
5,2008,UT4,D,D,
6,2008,UT4,R,R,0.428
7,2008,UT4,D,D,
8,2008,UT4,D,X,0.533
9,2008,UT4,R,R,
10,2008,UT4,R,R,0.476
11,2008,UT4,R,R,
12,2008,UT4,D,X,
13,2008,UT4,R,R,0.264
14,2008,UT4,R,R,0.219
15,2008,UT4,R,R,
16,2008,UT4,R,R,0.384
17,2008,UT4,R,R,
18,2008,UT4,R,R,
19,2008,UT4,R,R,0.372
20,2008,UT4,R,R,0.365
21,2008,UT4,R,R,
22,2008,UT4,R,R,
23,2008,UT4,R,R,0.271
24,2008,UT4,R,R,0.253
25,2008,UT4,R,R,0.268
26,2008,UT4,R,R,
27,2008,UT4,R,X,0.440
28,2008,UT4,R,R,
29,2008,UT4,R,R,0.300
3,2010,UT4,D,D,0.506
4,2010,UT4,D,D,0.563
5,2010,UT4,D,D,0.643
6,2010,UT4,R,R,
7,2010,UT4,D,D,0.670
8,2010,UT4,D,X,
9,2010,UT4,R,R,0.328
10,2010,UT4,R,R,
11,2010,UT4,R,R,0.241
12,2010,UT4,R,X,0.468
13,2010,UT4,R,R,
14,2010,UT4,R,R,
15,2010,UT4,R,R,0.215
16,2010,UT4,R,R,
17,2010,UT4,R,R,0.204
18,2010,UT4,R,R,0.398
19,2010,UT4,R,R,
20,2010,UT4,R,R,
21,2010,UT4,R,R,0.256
22,2010,UT4,R,R,0.216
23,2010,UT4,R,R,
24,2010,UT4,R,R,
25,2010,UT4,R,R,
26,2010,UT4,R,R,0.285
27,2010,UT4,R,X,
28,2010,UT4,R,R,0.232
29,2010,UT4,R,R,
1,2012,UT5,D,D,0.553
2,2012,UT5,,D,
3,2012,UT5,,D,
4,2012,UT5,,D,
5,2012,UT5,,D,
6,2012,UT5,R,R,0.395
7,2012,UT5,R,R,0.203
8,2012,UT5,R,R,0.432
9,2012,UT5,,R,
10,2012,UT5,R,R,0.310
11,2012,UT5,,R,
12,2012,UT5,,R,
13,2012,UT5,R,R,0.194
14,2012,UT5,R,R,0.180
15,2012,UT5,,R,
16,2012,UT5,R,R,0.211
17,2012,UT5,,R,
18,2012,UT5,,R,
19,2012,UT5,R,R,0.358
20,2012,UT5,R,R,0.259
21,2012,UT5,,R,
22,2012,UT5,,R,
23,2012,UT5,R,R,0.355
24,2012,UT5,R,R,0.178
25,2012,UT5,R,R,0.256
26,2012,UT5,,R,
27,2012,UT5,R,R,0.278
28,2012,UT5,,R,
29,2012,UT5,R,R,0.230
1,2014,UT5,D,D,
2,2014,UT5,D,D,0.742
3,2014,UT5,D,D,0.644
4,2014,UT5,D,D,0.600
5,2014,UT5,D,D,0.536
6,2014,UT5,R,R,
7,2014,UT5,R,R,
8,2014,UT5,R,R,
9,2014,UT5,R,R,0.386
10,2014,UT5,R,R,
11,2014,UT5,R,R,0.369
12,2014,UT5,R,R,0.412
13,2014,UT5,R,R,
14,2014,UT5,R,R,
15,2014,UT5,R,R,0.184
